"BBL","Address","Initial Benefit Year","Exemption Years","Tax Year","Total # of MCIs","# of MCIs Granted in Full or Partial","# of MCIs Granted in Full","# of MCIs Denied"
3059880039,"8000 4TH AVE",2000,14,2000,1,1,0,0
3059880045,"8020 4TH AVE",1991,14,2000,1,1,0,0
3060080001,"8215 4TH AVE",1990,14,2000,1,1,1,0
3060090067,"531 83RD ST",1994,14,2000,2,1,0,1
3060170038,"8300 TO 8302 4TH AVE",1989,14,2000,1,1,0,0
3060270031,"580 84TH ST",1991,14,2000,1,1,1,0
3060270053,"545 85TH ST",2000,14,2000,1,1,1,0
3060350040,"488 85TH ST",1994,14,2000,1,1,0,0
3060530008,"8615 FORT HAMILTON PKWY",1996,14,2000,1,1,0,0
3060580001,"8801 SHORE RD",1999,14,2000,1,1,1,0
3060600032,"8802 RIDGE BLVD",1995,14,2000,1,1,0,0
3060690004,"8831 FORT HAMILTON PKWY",1992,14,2000,2,2,2,0
3060690013,"8829 FORT HAMILTON PKWY",1995,14,2000,1,1,1,0
3060830001,"9101 SHORE RD",1990,14,2000,1,1,0,0
3060990013,"9201 TO 9227 SHORE RD",1990,14,2000,1,1,0,0
3061000001,"9277 TO 9289 SHORE RD",1989,14,2000,1,1,0,0
3061010026,"146 92ND ST",1992,14,2000,1,1,1,0
3061020006,"9205 RIDGE BLVD",1997,14,2000,2,1,0,0
3061040004,"9303 SHORE RD",1991,14,2000,2,2,1,0
3061100010,"183 GELSTON AVE",1990,14,2000,1,1,1,0
3061140053,"361 95TH ST",1997,14,2000,1,1,0,0
3061170026,"360 95TH ST",1996,14,2000,1,1,1,0
3061220001,"302 96TH ST",1993,14,2000,1,1,0,0
3061220038,"9602 4TH AVE",1989,14,2000,2,2,0,0
3061270011,"9707 4TH AVE",1990,14,2000,2,2,0,0
3061300006,"302 MARINE AVE",1991,14,2000,4,1,0,3
3061330025,"9902 3RD AVE",1990,14,2000,2,2,2,0
3061380047,"425 101ST ST",1997,14,2000,1,1,1,0
3061680001,"1405 TO 1409 71ST ST",1992,14,2000,2,2,1,0
3061730025,"1946 70TH ST",1999,14,2000,1,1,1,0
3062070031,"2062 73RD ST",2000,14,2000,1,1,0,0
3062140062,"7422 17TH AVE",1989,14,2000,1,1,1,0
3062190029,"7402 BAY PKWY",1990,14,2000,3,3,1,0
3062500061,"1937 78TH ST",2000,14,2000,1,1,1,0
3062530001,"7705 BAY PKWY",2000,14,2000,5,4,4,1
3062850039,"8014 TO 8024 19TH AVE",1996,14,2000,3,1,0,1
3062890056,"2251 81ST ST",1991,14,2000,2,1,1,0
3062970038,"8102 20TH AVE",1989,14,2000,1,1,1,0
3062990032,"8100 BAY PKWY",1989,14,2000,2,2,2,0
3063160006,"8201 19TH AVE",1991,14,2000,1,1,1,0
3063260019,"1726 84TH ST",1998,14,2000,1,1,1,0
3063310001,"8313 TO 8323 BAY PKWY",1992,14,2000,1,1,0,0
3063310006,"8301 BAY PKWY",2000,14,2000,2,1,0,0
3063330001,"8419 19TH AVE",1992,14,2000,2,2,2,0
3063350029,"2160 84TH ST",1994,14,2000,1,1,0,0
3063700023,"65 BAY 19TH ST",2000,14,2000,1,1,1,0
3063750025,"8621 20TH AVE",1990,14,2000,1,1,1,0
3063790021,"45 BAY 28TH ST",1990,14,2000,2,2,1,0
3064130042,"86 BAY 29TH ST",1991,14,2000,1,1,0,0
3064340021,"8785 BAY 16TH ST",1993,14,2000,2,2,1,0
3064460001,"2137 TO 2153 CROPSEY AVE",1992,14,2000,1,1,0,0
3064610036,"1662 CROPSEY AVE",1992,14,2000,4,1,1,2
3065030020,"800 OCEAN PKWY",1994,14,2000,1,1,1,0
3065030030,"820 OCEAN PKWY",1992,14,2000,1,1,1,0
3065180059,"1000 OCEAN PKWY",1990,14,2000,3,3,1,0
3065360010,"1012 AVENUE K",1983,34,2000,2,2,2,0
3065510006,"6201 BAY PKWY",1989,14,2000,1,1,0,0
3065520070,"2219 64TH ST",1990,14,2000,1,1,0,0
3065580001,"6309 23RD AVE",1991,14,2000,1,1,1,0
3065620001,"6413 24TH AVE",1991,14,2000,2,2,2,0
3065660054,"1463 E 3RD ST",1990,14,2000,1,1,1,0
3065830010,"128 AVENUE N",1990,14,2000,1,1,0,0
3065870017,"1420 OCEAN PKWY",1989,14,2000,2,1,1,1
3065870051,"1500 OCEAN PKWY",1993,14,2000,1,1,1,0
3065900053,"805 AVENUE O",1993,14,2000,1,1,1,0
3065920045,"1824 CONEY ISLAND AVE",1998,14,2000,1,1,0,0
3065970045,"135 AVENUE P",1994,14,2000,1,1,0,0
3065970052,"1579 TO 1599 W 10TH ST",1994,14,2000,1,1,1,0
3066000056,"1581 W 7TH ST",1993,14,2000,3,3,1,0
3066030050,"273 AVENUE P",1989,14,2000,2,1,1,1
3066120001,"1510 OCEAN PKWY",1997,14,2000,3,2,1,1
3066130001,"1501 OCEAN PKWY",1997,14,2000,1,1,1,0
3066140064,"1665 E 7TH ST",1990,14,2000,3,3,2,0
3066210042,"1684 W 10TH ST",1998,14,2000,2,2,1,0
3066220001,"130 AVENUE P",1994,14,2000,1,1,1,0
3066220026,"1648 W 9TH ST",1999,14,2000,1,1,1,0
3066230044,"1675 W 9TH ST",1989,14,2000,2,2,1,0
3066260036,"1674 W 5TH ST",1991,14,2000,1,1,1,0
3066370019,"1628 TO 1640 OCEAN PKWY",1999,14,2000,2,1,1,0
3066530006,"254 QUENTIN RD",1997,14,2000,1,1,1,0
3066550006,"1702 W 1ST ST",1989,14,2000,2,2,1,0
3066560006,"1702 DAHILL RD",1998,14,2000,1,1,1,0
3066630023,"1741 TO 1755 OCEAN PKWY",1996,14,2000,2,2,2,0
3066650040,"1752 E 9TH ST",1989,14,2000,1,1,0,0
3066810307,"1890 E 5TH ST",1990,14,2000,2,1,0,0
3066810399,"1800 OCEAN PKWY",1991,14,2000,1,1,1,0
3066810440,"1850 OCEAN PKWY",1990,14,2000,2,1,1,0
3066980001,"815 E 14TH ST",1992,14,2000,1,1,0,0
3067010054,"860 E 18TH ST",2000,14,2000,1,1,1,0
3067030001,"1921 AVENUE I",1997,14,2000,1,1,0,0
3067120056,"1400 OCEAN AVE",1994,14,2000,2,1,0,0
3067120066,"1412 OCEAN AVE",1989,14,2000,2,2,0,0
3067150042,"1311 AVENUE K",1991,14,2000,1,1,0,0
3067210001,"1921 AVENUE K",1993,14,2000,3,3,3,0
3067230001,"1202 AVENUE K",1990,14,2000,1,1,1,0
3067240006,"1314 AVENUE K",1995,14,2000,1,1,0,0
3067290001,"1819 TO 1823 AVENUE L",1990,14,2000,1,1,1,0
3067320028,"1256 E 13TH ST",1994,14,2000,1,1,1,0
3067370064,"1279 E 17TH ST",1993,14,2000,1,1,1,0
3067380024,"1270 E 19TH ST",1990,14,2000,2,2,1,0
3067380037,"1290 E 19TH ST",1991,14,2000,1,1,0,0
3067390019,"1740 OCEAN AVE",1998,14,2000,1,1,1,0
3067390036,"1902 AVENUE L",1991,14,2000,1,1,0,0
3067430062,"1365 TO 1367 E 14TH ST",1998,14,2000,1,1,1,0
3067460020,"1350 E 18TH ST",1990,14,2000,2,1,1,0
3067460044,"1717 AVENUE N",1990,14,2000,1,1,0,0
3067470085,"1333 E 18TH ST",1991,14,2000,1,1,0,0
3067480026,"1818 OCEAN AVE",1998,14,2000,1,1,1,0
3067480037,"1850 OCEAN AVE",1992,14,2000,2,2,1,0
3067480040,"1854 OCEAN AVE",1999,14,2000,3,3,3,0
3067480088,"1325 E 19TH ST",2000,14,2000,1,1,1,0
3067510012,"1414 E 14TH ST",1992,14,2000,1,1,1,0
3067510023,"1440 E 14TH ST",1990,14,2000,1,1,0,0
3067570015,"1890 OCEAN AVE",1991,14,2000,2,2,2,0
3067610075,"1535 E 14TH ST",1992,14,2000,1,1,1,0
3067650012,"1530 E 19TH ST",1990,14,2000,1,1,0,0
3067660022,"2010 OCEAN AVE",1992,14,2000,2,2,1,0
3067660051,"2080 OCEAN AVE",1991,14,2000,2,1,0,1
3067660057,"1901 AVENUE P",1990,14,2000,1,1,0,0
3067670006,"2020 AVENUE O",1999,14,2000,2,2,0,0
3067670026,"1660 E 21ST ST",1989,14,2000,2,2,1,0
3067670052,"2001 AVENUE P",1990,14,2000,1,1,0,0
3067670059,"2065 OCEAN AVE",1990,14,2000,2,1,0,0
3067700031,"2301 KINGS HWY",1991,14,2000,1,1,1,0
3067710031,"2424 KINGS HWY",1990,14,2000,1,1,1,0
3067710056,"2410 KINGS HWY",1991,14,2000,1,1,0,0
3067800050,"1671 E 17TH ST",1994,14,2000,2,2,2,0
3067810050,"1675 E 18TH ST",1998,14,2000,1,1,1,0
3067840016,"1680 E 22ND ST",1990,14,2000,1,1,1,0
3067950028,"1746 E 13TH ST",1993,14,2000,1,1,1,0
3067960075,"1735 E 13TH ST",1992,14,2000,1,1,1,0
3068010069,"1745 E 18TH ST",1998,14,2000,1,1,1,0
3068020001,"1900 QUENTIN RD",1990,14,2000,1,1,0,0
3068030051,"2261 OCEAN AVE",1991,14,2000,1,1,0,0
3068030058,"2249 OCEAN AVE",1991,14,2000,1,1,0,0
3068170030,"1860 E 12TH ST",2000,14,2000,1,1,0,0
3068180017,"1820 E 13TH ST",1990,14,2000,2,1,1,0
3068210222,"1836 E 18TH ST",1990,14,2000,2,2,2,0
3068250027,"2306 TO 2320 OCEAN AVE",1994,14,2000,2,2,0,0
3068260077,"2285 OCEAN AVE",1991,14,2000,2,2,1,0
3068580006,"2302 85TH ST",1991,14,2000,3,3,2,0
3068610006,"2301 BENSON AVE",1998,14,2000,1,1,1,0
3068620014,"55 BAY 34TH ST",1991,14,2000,1,1,1,0
3070170043,"2890 W 21ST ST",1990,14,2000,1,1,1,0
3070890001,"710 AVENUE S",1996,14,2000,1,1,1,0
3070910055,"909 AVENUE T",1990,14,2000,1,1,1,0
3071550004,"2250 E 4TH ST",1990,14,2000,1,1,1,0
3071590146,"815 GRAVESEND NECK RD",1994,14,2000,1,1,1,0
3071790042,"2411 E 3RD ST",1998,14,2000,6,4,3,2
3071790058,"2375 E 3RD ST",2000,14,2000,6,5,5,1
3071940028,"2470 W 1ST ST",1995,14,2000,1,1,1,0
3071970001,"388 AVENUE X",1990,14,2000,4,3,3,0
3071980006,"410 AVENUE X",1990,14,2000,5,5,2,0
3072380115,"2650 OCEAN PKWY",1992,14,2000,2,1,0,0
3072810182,"145 TO 147 SEA BREEZE AVE",1994,14,2000,1,1,1,0
3072930003,"1410 AVENUE S",1999,14,2000,1,1,1,0
3072980007,"2370 OCEAN AVE",1989,14,2000,1,1,1,0
3072990001,"2363 TO 2377 OCEAN AVE",1989,14,2000,1,1,1,0
3072990071,"2387 OCEAN AVE",1995,14,2000,3,1,1,2
3073170023,"2044 E 13TH ST",1991,14,2000,1,1,0,0
3073210001,"1600 AVENUE T",1990,14,2000,1,1,0,0
3073210051,"2075 E 16TH ST",1993,14,2000,1,1,1,0
3073210066,"2035 E 16TH ST",1991,14,2000,1,1,0,0
3073440020,"2134 HOMECREST AVE",1998,14,2000,1,1,0,0
3073500055,"2147 E 17TH ST",1994,14,2000,2,2,1,0
3073540036,"2113 AVENUE V",1997,14,2000,1,1,0,0
3073540042,"2249 E 21ST ST",1991,14,2000,1,1,0,0
3073780078,"2222 E 18TH ST",1990,14,2000,3,2,1,1
3073800013,"2662 OCEAN AVE",1998,14,2000,1,1,0,0
3074050052,"2765 OCEAN AVE",2000,14,2000,1,1,0,0
3074130004,"1230 AVENUE X",1999,14,2000,3,3,0,0
3074220917,"2440 E 29TH ST",2000,14,2000,1,1,1,0
3074570046,"2685 HOMECREST AVE",1994,14,2000,1,1,1,0
3074580036,"3255 SHORE PKWY",1992,14,2000,1,1,0,0
3074640022,"3030 OCEAN AVE",1998,14,2000,1,1,0,0
3074650040,"3051 TO 3059 OCEAN AVE",1992,14,2000,1,1,1,0
3074750001,"3901 TO 3903 NOSTRAND AVE",1996,14,2000,2,2,1,0
3075480033,"1233 OCEAN AVE",2000,14,2000,1,1,1,0
3075480038,"1215 OCEAN AVE",2000,14,2000,1,1,1,0
3075520047,"2420 GLENWOOD RD",1999,14,2000,2,1,0,0
3075550031,"723 E 27TH ST",2000,14,2000,3,1,0,1
3075620013,"971 E 34TH ST",1990,14,2000,1,1,0,0
3075660011,"1375 OCEAN AVE",1989,14,2000,1,1,0,0
3075780057,"3210 AVENUE H",1992,14,2000,2,1,0,1
3075840019,"1439 OCEAN AVE",1998,14,2000,1,1,0,0
3076120011,"2425 NOSTRAND AVE",1998,14,2000,4,3,3,1
3076120032,"2405 NOSTRAND AVE",1994,14,2000,2,2,2,0
3076170063,"1006 TO 1022 E 36TH ST",1998,14,2000,1,1,1,0
3076300027,"2501 NOSTRAND AVE",2000,14,2000,3,3,3,0
3076300046,"1102 E 31ST ST",1991,14,2000,1,1,0,0
3076380036,"1685 OCEAN AVE",1995,14,2000,2,1,0,1
3076530001,"3502 KINGS HWY",1999,14,2000,3,3,3,0
3076540024,"3601 KINGS HWY",1990,14,2000,1,1,1,0
3076550045,"3720 AVENUE L",1990,14,2000,1,1,0,0
3076560073,"1865 OCEAN AVE",1997,14,2000,1,1,1,0
3076740009,"1947 OCEAN AVE",1990,14,2000,1,1,1,0
3078130106,"4149 KINGS HWY",1992,14,2000,2,2,0,0
3078200011,"3900 KINGS HWY",2000,14,2000,4,4,4,0
3078230021,"2021 E 41ST ST",1990,14,2000,1,1,1,0
3082240022,"1625 ROCKAWAY PKWY",1999,14,2000,2,2,2,0
3086650547,"2911 BRIGHTON 5TH ST",1991,14,2000,1,1,1,0
3086690093,"2981 TO 2985 OCEAN PKWY",1991,14,2000,1,1,1,0
3086830075,"3100 BRIGHTON 2ND ST",1999,14,2000,3,3,0,0
3086850070,"231 BRIGHTWATER CT",1994,34,2000,1,1,0,0
3086850076,"219 BRIGHTWATER CT",1993,34,2000,2,2,1,0
3086860031,"301 BRIGHTWATER CT",1991,14,2000,1,1,1,0
3086890097,"501 BRIGHTWATER CT",1992,14,2000,2,2,1,0
3086910065,"3110 BRIGHTON 7TH ST",1990,14,2000,2,2,0,0
3086910071,"3130 BRIGHTON 7TH ST",1993,34,2000,1,1,0,0
3086920001,"3111 BRIGHTON 7TH ST",1990,14,2000,2,1,1,0
3086920083,"711 BRIGHTWATER CT",1992,14,2000,1,1,0,0
3086920089,"3133 BRIGHTON 7TH ST",1989,14,2000,1,1,0,0
3087010001,"3033 CONEY ISLAND AVE",1995,14,2000,4,4,3,0
3087090072,"3030 BRIGHTON 12TH ST",1990,14,2000,4,3,2,0
3087140015,"3015 BRIGHTON 13TH ST",1993,14,2000,1,1,1,0
3087140020,"2991 BRIGHTON 13TH ST",1990,14,2000,1,1,1,0
3087160038,"3026 BRIGHTON 14TH ST",1995,14,2000,2,2,1,0
3087160064,"3085 BRIGHTON 13TH ST",1999,14,2000,1,1,1,0
3087170002,"3033 BRIGHTON 14TH ST",1989,14,2000,2,2,1,0
3087170029,"150 BRIGHTON 15TH ST",1991,14,2000,2,1,1,1
3087180075,"150 CORBIN PL",1992,14,2000,1,1,0,0
3087190038,"65 ORIENTAL BLVD",1994,14,2000,4,3,0,1
3087210360,"35 SEACOAST TER",1991,14,2000,2,2,1,0
3087210375,"1311 BRIGHTWATER AVE",1991,14,2000,2,2,1,0
3087260001,"110 SHORE BLVD",1992,14,2000,1,1,0,0
3087640010,"2750 HOMECREST AVE",1999,14,2000,5,4,4,1
3087820034,"4750 BEDFORD AVE",1991,14,2000,1,1,0,0
3088070125,"3205 EMMONS AVE",1992,14,2000,3,2,2,0
4000520001,"44-74 21ST ST",1989,14,2000,7,4,2,3
4000520033,"11-34 44TH DR",1989,14,2000,3,2,2,1
4000550033,"11-24 46TH AVE",1990,14,2000,2,2,2,0
4000770057,"45-05 21ST ST",1992,14,2000,1,1,1,0
4001170001,"51-01 39TH AVE",1994,14,2000,1,1,0,0
4001280007,"39-25 TO 39-65 51ST ST",1992,14,2000,1,1,0,0
4001370013,"41-29 46TH ST",1999,14,2000,2,2,2,0
4001370020,"41-15 46TH ST",1999,14,2000,3,3,2,0
4001390035,"43-34 49TH ST",1989,14,2000,4,3,1,1
4001400040,"43-30 48TH ST",1991,14,2000,1,1,1,0
4001490001,"46-01 SKILLMAN AVE",1997,14,2000,4,3,3,0
4001530007,"45-45 46TH ST",1991,14,2000,1,1,0,0
4001560005,"41-20 46TH ST",1995,14,2000,3,3,2,0
4001590001,"42-15 TO 42-25 43RD AVE",1992,14,2000,1,1,0,0
4001600009,"43-31 45TH ST",1991,14,2000,4,4,3,0
4001600018,"43-15 45TH ST",1989,14,2000,1,1,1,0
4001610020,"43-05 44TH ST",1991,14,2000,1,1,1,0
4001630014,"43-23 42ND ST",1998,14,2000,3,3,3,0
4001630031,"43-24 43RD ST",1999,14,2000,3,3,3,0
4001680001,"43-09 47TH AVE",1990,14,2000,5,5,4,0
4001680041,"45-26 44TH ST",1997,14,2000,2,2,2,0
4001690001,"42-09 47TH AVE",1989,14,2000,2,2,1,0
4001710061,"47-56 45TH ST",1989,14,2000,1,1,0,0
4001840029,"41-22 42ND ST",1993,14,2000,1,1,1,0
4001850017,"41-11 40TH ST",1990,14,2000,1,1,1,0
4001890019,"43-09 40TH ST",1990,14,2000,2,2,0,0
4001900016,"43-19 39TH PL",1997,14,2000,1,1,0,0
4001900025,"43-08 40TH ST",1992,14,2000,6,5,3,1
4001910035,"43-28 39TH PL",1998,14,2000,4,2,2,2
4001910040,"43-38 39TH PL",1998,14,2000,3,2,2,1
4001930047,"45-42 41ST ST",1992,14,2000,2,2,0,0
4001940007,"45-41 39TH PL",1997,14,2000,1,1,1,0
4001940017,"45-25 39TH PL",1989,14,2000,2,2,1,0
4001940022,"45-19 39TH PL",1989,14,2000,2,2,1,0
4001950007,"45-55 39TH ST",1989,14,2000,2,2,1,0
4001950032,"45-06 39TH PL",1992,14,2000,1,1,1,0
4001960012,"47-21 41ST ST",1992,14,2000,2,2,0,0
4001960022,"47-07 41ST ST",1990,14,2000,2,2,1,0
4001980001,"47-50 41ST ST",1993,14,2000,3,2,1,0
4002010001,"41-15 50TH AVE",1997,14,2000,1,1,1,0
4002020023,"48-21 40TH ST",1989,14,2000,1,1,1,0
4002050015,"39-40 GREENPOINT AVE",1990,14,2000,1,1,1,0
4002070001,"39-20 GREENPOINT AVE",1990,14,2000,1,1,1,0
4002320018,"48-50 38TH ST",2000,14,2000,2,2,1,0
4003850028,"38-32 29TH ST",1999,14,2000,1,1,1,0
4003870012,"38-05 CRESCENT ST",1990,14,2000,3,3,1,0
4004070030,"40-16 CRESCENT ST",1990,14,2000,1,1,1,0
4005650023,"33-02 TO 33-12 CRESCENT ST",1990,14,2000,1,1,0,0
4005690030,"31-03 23RD ST",1992,14,2000,1,1,1,0
4005710001,"30-60 CRESCENT ST",1993,14,2000,1,1,1,0
4005760005,"25-31 30TH RD",1998,14,2000,2,2,2,0
4005770023,"25-10 TO 25-20 30TH RD",1989,14,2000,3,2,2,0
4005770056,"30-60 29TH ST",1989,14,2000,1,1,0,0
4005780013,"30-91 CRESCENT ST",1994,14,2000,1,1,1,0
4005790018,"31-85 CRESCENT ST",1990,14,2000,1,1,1,0
4005790036,"31-35 CRESCENT ST",1999,14,2000,5,4,4,0
4005800030,"32-06 29TH ST",1993,14,2000,3,2,2,0
4005820049,"33-15 28TH ST",1993,14,2000,2,2,0,0
4005830001,"34-50 28TH ST",1992,14,2000,3,2,2,1
4005840001,"34-50 29TH ST",1989,14,2000,1,1,0,0
4005850035,"34-20 30TH ST",1991,14,2000,3,3,2,0
4005870034,"30-18 BROADWAY",1992,14,2000,2,2,2,0
4005880026,"31-31 29TH ST",1990,14,2000,2,2,1,0
4005900001,"30-83 29TH ST",1991,14,2000,1,1,1,0
4005920043,"30-38 30TH ST",1996,14,2000,1,1,1,0
4006030021,"35-05 30TH ST",1991,14,2000,1,1,1,0
4006060029,"35-16 34TH ST",1998,14,2000,4,3,1,1
4006100028,"33-10 34TH AVE",1990,14,2000,1,1,0,0
4006120069,"32-86 33RD ST",1989,14,2000,2,1,1,0
4006130047,"31-16 32ND ST",1998,14,2000,1,1,0,0
4006130049,"31-20 32ND ST",1998,14,2000,2,2,1,0
4006130050,"31-24 32ND ST",1998,14,2000,1,1,0,0
4006140033,"31-23 32ND ST",1991,14,2000,1,1,1,0
4006160074,"32-13 31ST AVE",1997,14,2000,1,1,1,0
4006200049,"25-65 32ND ST",1996,14,2000,1,1,1,0
4006220003,"32-85 34TH ST",1992,14,2000,1,1,1,0
4006220080,"34-11 34TH AVE",1990,14,2000,3,3,0,0
4006230035,"31-15 33RD ST",1993,14,2000,1,1,1,0
4006230037,"31-11 33RD ST",1991,14,2000,2,2,1,0
4006250039,"30-15 33RD ST",1994,14,2000,2,2,1,0
4006260019,"30-65 34TH ST",1998,14,2000,1,1,1,0
4006260033,"30-31 34TH ST",1998,14,2000,2,2,1,0
4006380031,"35-20 35TH ST",1991,14,2000,1,1,1,0
4006510001,"36-11 31ST AVE",1994,14,2000,1,1,0,0
4006510005,"36-01 31ST AVE",1993,14,2000,2,2,1,0
4006610047,"37-01 TO 37-05 30TH AVE",1991,14,2000,1,1,0,0
4006630037,"28-46 41ST ST",1992,14,2000,1,1,1,0
4006680038,"35-48 STEINWAY ST",1991,14,2000,3,2,2,1
4006730034,"34-26 41ST ST",1991,14,2000,1,1,1,0
4006830070,"30-36 42ND ST",1995,14,2000,1,1,1,0
4006840069,"25-62 41ST ST",1995,14,2000,1,1,0,0
4006900010,"32-71 42ND ST",1990,14,2000,2,2,2,0
4006980015,"28-15 42ND ST",1993,14,2000,3,3,3,0
4007040027,"34-06 45TH ST",1989,14,2000,1,1,0,0
4007080054,"32-40 46TH ST",1992,14,2000,1,1,1,0
4007220038,"32-06 47TH ST",1997,14,2000,4,3,1,1
4007290067,"30-60 48TH ST",1991,14,2000,1,1,1,0
4007290073,"30-70 48TH ST",1991,14,2000,2,2,2,0
4007940033,"22-73 41ST ST",1994,14,2000,3,3,3,0
4008080063,"21-80 38TH ST",1991,14,2000,1,1,0,0
4008190075,"23-92 37TH ST",1988,14,2000,2,1,0,1
4008400138,"29-15 DOROTHY PL",1997,14,2000,1,1,1,0
4008400139,"29-11 DOROTHY PL",1997,14,2000,1,1,0,0
4008410037,"24-10 29TH ST",1999,14,2000,6,6,3,0
4008410042,"24-26 29TH ST",1992,14,2000,3,3,2,0
4008590001,"20-65 TO 20-75 27TH ST",1982,34,2000,3,3,3,0
4008600001,"20-65 TO 20-75 26TH ST",1982,34,2000,2,2,1,0
4008700001,"20-74 26TH ST",1982,34,2000,5,2,2,0
4008700012,"20-35 TO 20-55 CRESCENT ST",1982,34,2000,3,3,3,0
4008700028,"20-15 TO 20-25 CRESCENT ST",1982,34,2000,3,3,3,0
4008710001,"24-05 TO 24-15 21ST AVE",1982,34,2000,3,3,3,0
4008710006,"20-52 TO 20-64 CRESCENT ST",1982,34,2000,2,2,2,0
4008710020,"20-32 TO 20-44 CRESCENT ST",1982,34,2000,3,3,3,0
4008710030,"2015 TO 2025 24TH ST",1982,34,2000,3,3,3,0
4008810046,"20-12 TO 20-24 24TH ST",1982,34,2000,3,3,3,0
4008810060,"20-32 TO 20-44 24TH ST",1982,34,2000,3,3,3,0
4008810070,"20-52 TO 20-64 24TH ST",1982,34,2000,3,3,3,0
4008900091,"23-06 21ST ST",1995,14,2000,1,1,0,0
4008920027,"21-09 TO 21-15 19TH ST",1999,14,2000,2,1,1,1
4008930002,"19-01 TO 19-15 21ST AVE",1982,34,2000,3,3,3,0
4008930007,"20-53 TO 20-65 19TH ST",1982,34,2000,3,3,3,0
4008930070,"20-31 TO 20-43 20TH ST",1982,34,2000,3,3,3,0
4008930080,"20-53 TO 20-61 20TH ST",1982,34,2000,3,3,3,0
4008930101,"20-01 TO 20-15 21ST AVE",1982,34,2000,3,3,2,0
4008940030,"20-53 TO 20-65 18TH ST",1982,34,2000,3,3,2,0
4008940050,"20-65 TO 20-75 SHORE BLVD",1982,34,2000,3,3,3,0
4008960053,"18-08 21ST AVE",1999,14,2000,1,1,1,0
4011110001,"30-81 54TH ST",1990,14,2000,3,3,2,0
4011310001,"53-01 32ND AVE",1995,14,2000,1,1,1,0
4011650017,"32-30 70TH ST",1993,14,2000,3,3,1,0
4011650027,"32-50 70TH ST",1994,14,2000,3,3,2,0
4011650045,"69-01 NORTHERN BLVD",1994,14,2000,3,3,1,0
4011650058,"32-45 69TH ST",1991,14,2000,3,3,2,0
4011650071,"32-25 69TH ST",1991,14,2000,2,2,1,0
4012040001,"35-58 65TH ST",1986,34,2000,4,3,0,1
4012190032,"37-15 64TH ST",1986,14,2000,4,4,1,0
4012300045,"39-50 60TH ST",1990,14,2000,1,1,0,0
4012310045,"39-26 62ND ST",1997,14,2000,1,1,1,0
4012320060,"39-19 62ND ST",1989,14,2000,2,2,2,0
4012320062,"39-15 62ND ST",1989,14,2000,2,2,2,0
4012320064,"39-11 62ND ST",1989,14,2000,2,2,2,0
4012460035,"33-51 73RD ST",1990,14,2000,3,3,3,0
4012490033,"76-09 34TH AVE",1990,14,2000,4,3,3,0
4012600016,"34-20 74TH ST",1994,14,2000,1,1,0,0
4012600035,"34-58 74TH ST",1991,14,2000,2,1,0,1
4012620034,"75-05 TO 75-15 35TH AVE",1994,14,2000,1,1,1,0
4012630001,"76-10 34TH AVE",1991,14,2000,2,2,0,0
4012630015,"34-24 TO 34-44 77TH ST",1989,14,2000,3,2,2,1
4012630044,"34-35 76TH ST",1999,14,2000,1,1,1,0
4012640047,"34-21 TO 34-41 77TH ST",1995,14,2000,3,3,2,0
4012680051,"34-31 81ST ST",1989,14,2000,2,2,1,0
4012710041,"71-05 37TH AVE",1991,14,2000,2,2,0,0
4012710071,"35-15 LEVERICH ST",2000,14,2000,1,1,1,0
4012720025,"35-42 73RD ST",1990,14,2000,3,1,0,2
4012730001,"73-12 35TH AVE",1990,14,2000,3,3,1,0
4012730021,"35-46 74TH ST",1992,14,2000,3,3,2,0
4012740001,"74-10 35TH AVE",1989,14,2000,3,3,2,0
4012750001,"75-08 TO 75-12 35TH AVE",1992,14,2000,3,2,1,0
4012770001,"77-12 35TH AVE",1995,14,2000,1,1,1,0
4012770012,"35-24 78TH ST",1995,14,2000,1,1,1,0
4012770050,"35-53 77TH ST",1993,14,2000,1,1,1,0
4012770058,"35-25 77TH ST",1995,14,2000,1,1,1,0
4012790001,"79-06 TO 79-10 35TH AVE",1992,14,2000,2,1,1,0
4012800001,"80-08 35TH AVE",1990,14,2000,1,1,1,0
4012830001,"72-10 37TH AVE",1992,14,2000,2,2,2,0
4012850065,"37-54 75TH ST",1990,14,2000,1,1,0,0
4012860030,"37-09 75TH ST",1992,14,2000,2,2,1,0
4012880051,"37-55 77TH ST",1991,14,2000,3,3,0,0
4012900001,"37-05 79TH ST",1990,14,2000,2,2,1,0
4012900061,"37-27 TO 37-31 79TH ST",1990,14,2000,1,1,0,0
4012900067,"37-15 TO 37-21 79TH ST",1990,14,2000,2,1,0,0
4012910006,"37-06 81ST ST",1990,14,2000,2,2,2,0
4012910012,"37-20 81ST ST",2000,14,2000,1,1,0,0
4012920069,"37-15 81ST ST",1990,14,2000,4,4,2,0
4012940036,"61-07 WOODSIDE AVE",1989,14,2000,1,1,1,0
4012980079,"41-42 66TH ST",1991,14,2000,1,1,0,0
4013040049,"40-12 TO 40-16 73RD ST",1992,14,2000,1,1,0,0
4013070023,"67-14 41ST AVE",1997,14,2000,1,1,0,0
4013120010,"72-10 41ST AVE",1990,14,2000,4,3,3,1
4013120035,"41-26 73RD ST",1989,14,2000,3,3,3,0
4013270006,"56-05 43RD AVE",1993,14,2000,1,1,1,0
4013330043,"58-06 43RD AVE",1992,14,2000,2,2,2,0
